,turnover,satisfaction,evaluation,projectCount,averageMonthlyHours,yearsAtCompany,workAccident,promotion,department,salary
1539,1.0,0.83,0.92,4,235.0,5,0,0,sales,low
1540,1.0,0.42,0.47,2,145.0,3,0,0,sales,low
1541,1.0,0.61,0.46,5,220.0,4,0,0,sales,low
1542,1.0,0.44,0.52,2,128.0,3,0,0,sales,medium
1543,1.0,0.77,0.81,5,237.0,5,0,0,sales,medium
1544,1.0,0.81,0.95,4,275.0,5,0,0,sales,medium
1545,1.0,0.1,0.78,6,310.0,4,0,0,sales,medium
1546,1.0,0.73,0.84,5,251.0,6,0,0,sales,medium
1547,1.0,0.09,0.83,6,250.0,4,0,0,sales,medium
1548,1.0,0.9,0.99,4,259.0,6,0,0,sales,medium
1549,1.0,0.88,1.0,4,259.0,5,0,0,sales,medium
1550,1.0,0.09,0.87,7,305.0,4,0,0,sales,medium
1551,1.0,0.4,0.56,2,130.0,3,1,0,sales,medium
1552,1.0,0.17,0.55,6,250.0,5,0,0,sales,medium
1553,1.0,0.82,0.82,5,220.0,6,0,0,sales,medium
1554,1.0,0.9,0.83,4,266.0,5,0,0,sales,high
1555,1.0,0.83,0.92,4,255.0,5,0,0,accounting,low
1556,1.0,0.44,0.5,2,154.0,3,0,0,accounting,medium
1557,1.0,0.5,0.85,4,138.0,3,0,0,accounting,medium
1558,1.0,0.14,0.61,6,291.0,5,0,0,hr,medium
1559,1.0,0.77,0.82,4,217.0,5,0,0,hr,medium
1560,1.0,0.09,0.83,6,286.0,4,0,0,hr,low
1561,1.0,0.11,0.88,6,290.0,4,0,0,hr,low
1562,1.0,0.44,0.57,2,148.0,3,0,0,technical,low
1563,1.0,0.43,0.52,2,146.0,3,0,0,technical,low
1564,1.0,0.12,0.8,5,136.0,2,0,0,technical,low
1565,1.0,0.1,0.86,7,261.0,5,0,0,technical,low
1566,1.0,0.1,0.96,6,274.0,4,0,0,technical,low
1567,1.0,0.4,0.48,2,132.0,3,0,0,technical,low
1568,1.0,0.41,0.47,2,145.0,3,0,0,technical,low
1569,1.0,0.37,0.48,2,153.0,3,0,0,technical,low
1570,1.0,0.4,0.48,2,139.0,3,0,0,technical,low
1571,1.0,0.74,0.96,4,231.0,5,0,0,technical,low
1572,1.0,0.39,0.48,2,154.0,3,0,0,technical,low
1573,1.0,0.11,0.9,5,307.0,4,0,0,support,low
1574,1.0,0.36,0.51,2,129.0,3,0,0,support,low
1575,1.0,0.8,0.83,5,275.0,5,0,0,support,low
1576,1.0,0.6,0.85,3,250.0,2,0,0,support,low
1577,1.0,0.36,0.54,2,158.0,3,0,0,support,low
1578,1.0,0.1,0.96,6,310.0,5,0,0,support,low
1579,1.0,0.65,0.86,2,181.0,2,0,0,support,low
1580,1.0,0.49,0.73,4,244.0,3,0,0,support,low
1581,1.0,0.73,0.96,5,256.0,6,1,0,support,medium
1582,1.0,0.11,0.8,6,259.0,5,0,0,support,medium
1583,1.0,0.73,0.91,4,247.0,5,0,0,support,medium
1584,1.0,0.43,0.46,2,129.0,3,0,0,technical,medium
1585,1.0,0.73,0.93,5,229.0,5,0,0,technical,medium
1586,1.0,0.76,0.85,5,236.0,6,0,0,technical,medium
1587,1.0,0.09,0.96,6,281.0,4,0,0,management,medium
1588,1.0,0.9,0.81,5,264.0,5,0,0,IT,medium
1589,1.0,0.1,0.81,6,308.0,4,0,0,IT,medium
1590,1.0,0.43,0.48,2,147.0,3,0,0,IT,medium
1591,1.0,0.41,0.55,2,159.0,3,0,0,IT,medium
1592,1.0,0.41,0.57,2,154.0,3,0,0,IT,medium
1593,1.0,0.1,0.87,6,307.0,4,0,0,product_mng,high
1594,1.0,0.4,0.46,2,132.0,3,0,0,product_mng,low
1595,1.0,0.4,0.53,2,152.0,3,0,0,product_mng,medium
1596,1.0,0.36,0.48,5,310.0,3,0,0,product_mng,medium
1597,1.0,0.83,0.95,5,230.0,5,0,0,IT,medium
1598,1.0,0.83,0.94,5,273.0,5,0,0,RandD,medium
1599,1.0,0.41,0.51,2,144.0,3,0,0,RandD,low
1600,1.0,0.11,0.93,7,296.0,4,0,0,RandD,low
1601,1.0,0.68,0.62,5,198.0,5,1,0,RandD,low
1602,1.0,0.43,0.53,2,157.0,3,0,0,RandD,low
1603,1.0,0.44,0.51,2,145.0,3,0,0,marketing,low
1604,1.0,0.87,0.94,5,219.0,5,0,0,marketing,low
1605,1.0,0.43,0.54,2,153.0,3,0,0,sales,low
1606,1.0,0.89,0.48,3,178.0,5,0,0,accounting,low
1607,1.0,0.83,0.88,5,239.0,5,0,0,support,low
1608,1.0,0.11,0.87,6,278.0,5,0,0,technical,low
1609,1.0,0.85,1.0,6,260.0,3,1,0,management,low
1610,1.0,0.89,0.97,4,264.0,5,0,0,marketing,low
1611,1.0,0.09,0.92,7,301.0,4,0,0,marketing,low
1612,1.0,0.43,0.55,4,134.0,3,0,0,marketing,low
1613,1.0,0.42,0.46,2,147.0,3,0,0,sales,low
1614,1.0,0.43,0.54,2,130.0,3,0,0,sales,low
1615,1.0,0.1,0.93,6,307.0,4,0,0,sales,low
1616,1.0,0.37,0.46,2,156.0,3,0,0,sales,low
1617,1.0,0.76,0.98,4,237.0,5,0,0,sales,low
1618,1.0,0.88,0.89,4,254.0,5,0,0,sales,low
1619,1.0,0.39,0.48,2,151.0,3,0,0,sales,low
1620,1.0,0.45,0.54,2,131.0,3,0,0,sales,medium
1621,1.0,0.91,0.95,5,241.0,5,0,0,sales,medium
1622,1.0,0.86,0.85,5,267.0,5,0,0,sales,medium
1623,1.0,0.39,0.53,2,153.0,3,0,0,sales,medium
1624,1.0,0.89,1.0,4,217.0,5,0,0,sales,medium
1625,1.0,0.11,0.86,6,254.0,4,0,0,sales,medium
1626,1.0,0.1,0.87,6,265.0,5,0,0,sales,medium
1627,1.0,0.38,0.57,2,146.0,3,0,0,sales,medium
1628,1.0,0.4,0.54,2,156.0,3,0,0,sales,medium
1629,1.0,0.86,0.97,5,269.0,5,0,0,sales,medium
1630,1.0,0.1,0.86,6,288.0,4,0,0,sales,medium
1631,1.0,0.1,0.85,6,283.0,4,0,0,sales,medium
1632,1.0,0.42,0.5,2,128.0,3,0,0,accounting,high
1633,1.0,0.36,0.46,2,130.0,3,0,0,accounting,low
1634,1.0,0.39,0.48,2,127.0,3,0,0,accounting,medium
1635,1.0,0.43,0.47,2,137.0,3,0,0,hr,medium
1636,1.0,0.36,0.49,2,133.0,3,0,0,hr,medium
1637,1.0,0.09,0.91,6,275.0,4,0,0,hr,medium
1638,1.0,0.42,0.55,2,146.0,3,0,0,hr,low
1639,1.0,0.42,0.46,2,135.0,3,0,0,technical,low
1640,1.0,0.91,0.89,5,217.0,5,0,0,technical,low
1641,1.0,0.41,0.56,2,154.0,3,0,0,technical,low
1642,1.0,0.11,0.78,6,247.0,4,0,0,technical,low
1643,1.0,0.09,0.83,6,295.0,5,0,0,technical,low
1644,1.0,0.83,1.0,5,224.0,5,0,0,technical,low
1645,1.0,0.11,0.78,6,281.0,4,0,0,technical,low
1646,1.0,0.1,0.93,7,258.0,4,0,0,technical,low
1647,1.0,0.42,0.55,2,150.0,3,0,0,technical,low
1648,1.0,0.1,0.97,7,282.0,4,0,0,technical,low
1649,1.0,0.38,0.51,2,138.0,3,0,0,technical,low
1650,1.0,0.77,0.98,4,238.0,6,0,0,support,low
1651,1.0,0.11,0.85,7,244.0,4,0,0,support,low
1652,1.0,0.87,0.97,5,250.0,6,0,0,support,low
1653,1.0,0.1,0.88,7,282.0,4,0,0,support,low
1654,1.0,0.1,0.89,7,253.0,4,0,0,support,low
1655,1.0,0.09,0.9,6,256.0,4,0,0,support,low
1656,1.0,0.84,0.85,5,260.0,5,0,0,support,low
1657,1.0,0.11,0.86,6,245.0,4,0,0,support,low
1658,1.0,0.81,0.97,5,230.0,5,0,0,support,low
1659,1.0,0.77,0.85,5,276.0,5,0,0,support,medium
1660,1.0,0.42,0.47,2,137.0,3,0,0,support,medium
1661,1.0,0.36,0.56,2,140.0,3,0,0,technical,medium
1662,1.0,0.81,0.83,5,269.0,6,0,0,technical,medium
1663,1.0,0.37,0.46,2,130.0,3,1,0,technical,medium
1664,1.0,0.1,0.96,6,264.0,4,0,0,management,medium
1665,1.0,0.14,0.55,6,175.0,5,0,0,IT,medium
1666,1.0,0.41,0.51,2,159.0,3,0,0,IT,medium
1667,1.0,0.44,0.55,2,128.0,3,0,1,IT,medium
1668,1.0,0.82,0.94,5,232.0,5,1,0,IT,medium
1669,1.0,0.67,0.54,3,166.0,5,0,0,IT,medium
1670,1.0,0.44,0.57,2,141.0,3,0,0,product_mng,medium
1671,1.0,0.42,0.54,2,143.0,3,0,0,product_mng,high
1672,1.0,0.84,0.83,4,239.0,5,0,0,product_mng,low
1673,1.0,0.86,1.0,4,232.0,5,0,0,product_mng,medium
1674,1.0,0.56,0.86,5,252.0,2,0,0,IT,medium
1675,1.0,0.09,0.93,6,255.0,4,0,0,RandD,medium
1676,1.0,0.1,0.81,7,270.0,4,0,0,RandD,medium
1677,1.0,0.39,0.54,2,149.0,3,0,0,RandD,low
1678,1.0,0.75,0.89,5,276.0,5,0,0,RandD,low
1679,1.0,0.43,0.55,2,159.0,3,0,0,RandD,low
1680,1.0,0.09,0.96,7,274.0,5,0,0,marketing,low
1681,1.0,0.83,0.94,4,264.0,5,0,0,sales,low
1682,1.0,0.59,1.0,3,156.0,4,0,0,accounting,low
1683,1.0,0.44,0.54,2,135.0,3,0,0,support,low
1684,1.0,0.38,0.49,2,128.0,3,0,0,technical,low
1685,1.0,0.76,0.98,5,242.0,5,0,0,management,low
1686,1.0,0.22,0.86,4,293.0,3,0,0,marketing,low
1687,1.0,0.4,0.46,2,141.0,3,0,0,marketing,low
1688,1.0,0.41,0.48,2,155.0,3,0,0,marketing,low
1689,1.0,0.38,0.51,2,141.0,3,0,0,sales,low
1690,1.0,0.45,0.68,4,212.0,4,1,0,sales,low
1691,1.0,0.39,0.56,2,160.0,3,0,0,sales,low
1692,1.0,0.45,0.47,2,150.0,3,0,0,sales,low
1693,1.0,0.42,0.53,2,132.0,3,1,0,sales,low
1694,1.0,0.1,0.87,6,248.0,4,0,0,sales,low
1695,1.0,0.78,0.96,5,272.0,5,0,0,sales,low
1696,1.0,0.39,0.56,2,160.0,3,0,0,sales,low
1697,1.0,0.1,0.87,7,299.0,4,0,0,sales,low
1698,1.0,0.1,0.8,6,292.0,4,0,0,sales,medium
1699,1.0,0.43,0.46,2,126.0,3,0,0,sales,medium
1700,1.0,0.38,0.45,2,132.0,3,0,0,sales,medium
1701,1.0,0.09,0.77,6,282.0,5,0,0,sales,medium
1702,1.0,0.39,0.53,2,141.0,3,0,0,sales,medium
1703,1.0,0.73,0.99,6,206.0,5,0,0,sales,medium
1704,1.0,0.38,0.49,2,140.0,3,0,0,sales,medium
1705,1.0,0.1,0.91,6,255.0,4,0,0,sales,medium
1706,1.0,0.41,0.54,2,133.0,3,0,0,sales,medium
1707,1.0,0.43,0.51,2,131.0,3,0,0,sales,medium
1708,1.0,0.79,0.96,4,257.0,5,0,0,accounting,medium
1709,1.0,0.1,0.81,6,269.0,4,0,0,accounting,medium
1710,1.0,0.11,0.97,6,254.0,4,0,0,accounting,high
1711,1.0,0.42,0.5,2,143.0,3,0,0,hr,low
1712,1.0,0.36,0.51,2,157.0,3,0,0,hr,medium
1713,1.0,0.63,0.93,5,163.0,3,0,0,hr,medium
1714,1.0,0.41,0.56,2,133.0,3,0,0,hr,medium
1715,1.0,0.36,0.46,2,157.0,3,0,0,technical,medium
1716,1.0,0.1,0.9,6,301.0,5,0,0,technical,low
1717,1.0,0.11,0.96,6,310.0,4,0,0,technical,low
1718,1.0,0.44,0.54,2,133.0,3,0,0,technical,low
1719,1.0,0.77,0.96,5,249.0,6,0,0,technical,low
1720,1.0,0.91,1.0,4,251.0,6,0,0,technical,low
1721,1.0,0.26,0.46,2,242.0,3,0,0,technical,low
1722,1.0,0.81,0.93,5,265.0,6,0,0,technical,low
1723,1.0,0.11,0.87,6,280.0,4,0,0,technical,low
1724,1.0,0.92,0.89,4,241.0,5,0,0,technical,low
1725,1.0,0.1,0.86,5,253.0,4,0,0,technical,low
1726,1.0,0.45,0.51,2,137.0,3,0,0,support,low
1727,1.0,0.11,0.94,6,266.0,4,0,0,support,low
1728,1.0,0.23,0.7,5,168.0,4,0,0,support,low
1729,1.0,0.86,0.95,4,270.0,5,0,0,support,low
1730,1.0,0.44,0.55,2,141.0,3,0,0,support,low
1731,1.0,0.41,0.56,2,133.0,3,0,0,support,low
1732,1.0,0.84,0.97,5,256.0,5,0,0,support,low
1733,1.0,0.42,0.52,2,160.0,3,0,0,support,low
1734,1.0,0.11,0.88,7,275.0,4,0,0,support,low
1735,1.0,0.38,0.46,2,160.0,3,0,0,support,low
1736,1.0,0.11,0.96,7,244.0,4,0,0,support,low
1737,1.0,0.1,0.83,6,271.0,4,0,0,technical,medium
1738,1.0,0.86,0.88,5,268.0,5,0,0,technical,medium
1739,1.0,0.91,1.0,4,253.0,5,1,0,technical,medium
1740,1.0,0.37,0.53,2,140.0,3,0,0,management,medium
1741,1.0,0.46,0.5,2,146.0,3,0,0,IT,medium
1742,1.0,0.1,0.89,6,259.0,5,0,0,IT,medium
1743,1.0,0.37,0.46,2,127.0,3,0,0,IT,medium
1744,1.0,0.4,0.48,2,161.0,3,0,0,IT,medium
1745,1.0,0.09,0.78,6,260.0,4,0,0,IT,medium
1746,1.0,0.11,0.89,6,272.0,4,0,0,product_mng,medium
1747,1.0,0.39,0.48,2,159.0,3,0,0,product_mng,medium
1748,1.0,0.89,0.96,4,219.0,6,0,0,product_mng,medium
1749,1.0,0.09,0.91,6,243.0,4,0,0,product_mng,high
1750,1.0,0.88,0.97,4,255.0,5,1,0,IT,low
1751,1.0,0.11,0.9,7,245.0,4,0,0,RandD,medium
1752,1.0,0.1,0.95,6,264.0,5,0,0,RandD,medium
1753,1.0,0.91,1.0,4,245.0,6,0,0,RandD,medium
1754,1.0,0.44,0.52,2,137.0,3,0,0,RandD,medium
1755,1.0,0.63,0.76,2,157.0,4,0,0,RandD,low
1756,1.0,0.1,0.87,7,247.0,4,0,0,marketing,low
1757,1.0,0.36,0.51,2,144.0,3,0,0,sales,low
1758,1.0,0.45,0.51,2,149.0,3,0,0,accounting,low
1759,1.0,0.73,1.0,5,253.0,6,0,0,support,low
1760,1.0,0.37,0.55,2,140.0,3,0,0,technical,low
1761,1.0,0.09,0.85,7,307.0,4,0,0,management,low
1762,1.0,0.41,0.71,3,205.0,4,0,0,marketing,low
1763,1.0,0.72,1.0,5,234.0,5,0,0,marketing,low
1764,1.0,0.36,0.54,2,127.0,3,0,0,marketing,low
1765,1.0,0.9,1.0,4,229.0,5,0,0,sales,low
1766,1.0,0.44,0.56,2,141.0,3,0,0,sales,low
1767,1.0,0.78,0.95,4,260.0,5,0,0,sales,low
1768,1.0,0.37,0.52,2,141.0,3,0,0,sales,low
1769,1.0,0.4,0.47,2,144.0,3,1,0,sales,low
1770,1.0,0.84,1.0,5,250.0,5,0,0,sales,low
1771,1.0,0.09,0.86,6,245.0,4,0,0,sales,low
1772,1.0,0.83,0.93,4,269.0,5,0,0,sales,low
1773,1.0,0.11,0.87,6,273.0,4,0,0,sales,low
1774,1.0,0.37,0.5,2,142.0,3,0,0,sales,low
1775,1.0,0.09,0.93,6,273.0,5,0,0,sales,low
1776,1.0,0.43,0.47,2,248.0,2,0,0,sales,medium
1777,1.0,0.39,0.56,2,147.0,3,0,0,sales,medium
1778,1.0,0.85,0.9,2,168.0,2,0,0,sales,medium
1779,1.0,0.38,0.52,2,128.0,3,0,0,sales,medium
1780,1.0,0.76,0.84,5,227.0,5,1,0,sales,medium
1781,1.0,0.44,0.51,2,135.0,3,0,0,sales,medium
1782,1.0,0.73,1.0,4,268.0,5,0,0,sales,medium
1783,1.0,0.43,0.53,2,136.0,3,0,0,sales,medium
1784,1.0,0.43,0.51,2,149.0,3,1,0,accounting,medium
1785,1.0,0.09,0.96,7,264.0,4,0,0,accounting,medium
1786,1.0,0.43,0.53,2,143.0,3,0,0,accounting,medium
1787,1.0,0.45,0.57,2,138.0,3,0,0,hr,medium
1788,1.0,0.42,0.48,2,146.0,3,0,0,hr,high
1789,1.0,0.41,0.46,2,150.0,3,1,0,hr,low
1790,1.0,0.44,0.55,2,156.0,3,0,0,hr,medium
1791,1.0,0.09,0.92,7,245.0,4,0,0,technical,medium
1792,1.0,0.41,0.51,2,156.0,3,0,0,technical,medium
1793,1.0,0.43,0.51,2,143.0,3,0,0,technical,medium
1794,1.0,0.38,0.51,2,159.0,3,0,0,technical,low
1795,1.0,0.85,0.96,4,217.0,5,0,0,technical,low
1796,1.0,0.88,0.91,4,234.0,6,0,0,technical,low
1797,1.0,0.44,0.46,2,138.0,3,0,0,technical,low
1798,1.0,0.11,0.92,7,265.0,4,0,0,technical,low
1799,1.0,0.38,0.5,2,145.0,3,0,0,technical,low
1800,1.0,0.09,0.78,6,263.0,4,0,0,technical,low
1801,1.0,0.11,0.79,6,264.0,4,0,0,technical,low
1802,1.0,0.11,0.88,6,253.0,4,0,0,support,low
1803,1.0,0.44,0.48,2,155.0,3,0,0,support,low
1804,1.0,0.38,0.51,2,137.0,3,0,0,support,low
1805,1.0,0.1,0.87,6,254.0,5,0,0,support,low
1806,1.0,0.45,0.57,2,143.0,3,0,0,support,low
1807,1.0,0.11,0.94,7,280.0,5,0,0,support,low
1808,1.0,0.36,0.48,2,136.0,3,0,0,support,low
1809,1.0,0.72,0.95,5,271.0,5,0,0,support,low
1810,1.0,0.43,0.48,2,157.0,3,0,0,support,low
1811,1.0,0.45,0.5,2,150.0,3,0,0,support,low
1812,1.0,0.4,0.53,2,127.0,3,0,0,support,low
1813,1.0,0.1,0.81,6,271.0,4,0,0,technical,low
1814,1.0,0.83,0.93,5,257.0,5,0,0,technical,low
1815,1.0,0.11,0.8,7,305.0,4,0,0,technical,medium
1816,1.0,0.43,0.5,2,152.0,3,0,0,management,medium
1817,1.0,0.38,0.5,2,144.0,3,0,0,IT,medium
1818,1.0,0.83,1.0,5,269.0,5,0,0,IT,medium
1819,1.0,0.11,0.82,7,285.0,4,0,0,IT,medium
1820,1.0,0.43,0.52,2,136.0,3,0,0,IT,medium
1821,1.0,0.11,0.88,6,294.0,4,0,0,IT,medium
1822,1.0,0.43,0.46,2,157.0,3,0,0,product_mng,medium
1823,1.0,0.1,0.89,6,280.0,4,0,0,product_mng,medium
1824,1.0,0.44,0.51,2,152.0,3,0,0,product_mng,medium
1825,1.0,0.82,0.91,5,276.0,6,0,0,product_mng,medium
1826,1.0,0.1,0.86,6,247.0,4,0,0,IT,medium
1827,1.0,0.1,0.95,5,286.0,4,0,0,RandD,high
1828,1.0,0.3,0.89,5,257.0,5,0,0,RandD,low
1829,1.0,0.1,0.93,6,258.0,4,0,0,RandD,medium
1830,1.0,0.39,0.5,2,151.0,3,0,0,RandD,medium
1831,1.0,0.14,0.47,4,175.0,2,0,0,RandD,medium
1832,1.0,0.82,0.92,4,252.0,5,0,0,marketing,medium
1833,1.0,0.1,0.85,6,266.0,4,0,0,sales,low
1834,1.0,0.09,0.9,6,295.0,4,0,0,accounting,low
1835,1.0,0.54,0.83,6,165.0,6,0,0,support,low
1836,1.0,0.61,0.58,2,264.0,4,0,0,technical,low
1837,1.0,0.1,0.79,6,275.0,4,0,0,management,low
1838,1.0,0.1,0.9,6,299.0,4,0,0,marketing,low
1839,1.0,0.36,0.49,2,147.0,3,0,0,marketing,low
1840,1.0,0.1,0.97,7,306.0,4,0,0,marketing,low
1841,1.0,0.84,1.0,5,242.0,5,0,0,sales,low
1842,1.0,0.38,0.51,2,159.0,3,0,0,sales,low
1843,1.0,0.41,0.49,2,147.0,3,0,0,sales,low
1844,1.0,0.37,0.51,2,154.0,3,1,0,sales,low
1845,1.0,0.43,0.56,2,129.0,3,0,0,sales,low
1846,1.0,0.46,0.53,2,161.0,3,0,0,sales,low
1847,1.0,0.09,0.84,6,269.0,4,0,0,sales,low
1848,1.0,0.78,0.86,5,274.0,5,0,0,sales,low
1849,1.0,0.45,0.53,2,159.0,3,0,0,sales,low
1850,1.0,0.42,0.47,2,135.0,3,0,0,sales,low
1851,1.0,0.46,0.53,2,147.0,3,0,0,sales,low
1852,1.0,0.39,0.49,2,142.0,3,0,0,sales,low
1853,1.0,0.36,0.51,2,130.0,3,0,0,sales,low
1854,1.0,0.43,0.53,2,147.0,3,0,0,sales,medium
1855,1.0,0.85,0.87,5,246.0,5,1,0,sales,medium
1856,1.0,0.11,0.92,6,281.0,4,0,0,sales,medium
1857,1.0,0.11,0.9,6,253.0,4,0,0,sales,medium
1858,1.0,0.38,0.47,2,128.0,3,0,0,sales,medium
1859,1.0,0.43,0.57,2,129.0,3,0,0,sales,medium
1860,1.0,0.75,1.0,5,223.0,6,0,0,accounting,medium
1861,1.0,0.11,0.92,6,269.0,4,0,0,accounting,medium
1862,1.0,0.1,0.9,7,269.0,4,0,0,accounting,medium
1863,1.0,0.1,0.81,7,244.0,5,0,0,hr,medium
1864,1.0,0.37,0.5,2,154.0,3,0,0,hr,medium
1865,1.0,0.11,0.93,5,140.0,5,0,0,hr,medium
1866,1.0,0.45,0.46,2,159.0,3,0,0,hr,high
1867,1.0,0.44,0.48,2,158.0,3,0,0,technical,low
1868,1.0,0.44,0.56,2,133.0,3,0,0,technical,medium
1869,1.0,0.11,0.77,6,247.0,4,0,0,technical,medium
1870,1.0,0.79,0.93,5,268.0,5,0,0,technical,medium
1871,1.0,0.8,0.9,5,267.0,5,0,0,technical,medium
1872,1.0,0.1,0.87,7,251.0,5,0,0,technical,low
1873,1.0,0.09,0.93,6,279.0,4,0,0,technical,low
1874,1.0,0.7,0.84,6,161.0,4,0,0,technical,low
1875,1.0,0.72,0.84,4,256.0,5,0,0,technical,low
1876,1.0,0.11,0.8,6,304.0,4,0,0,technical,low
1877,1.0,0.39,0.51,2,137.0,3,0,0,technical,low
1878,1.0,0.4,0.49,2,144.0,3,0,0,support,low
1879,1.0,0.43,0.54,2,142.0,3,0,0,support,low
1880,1.0,0.76,0.87,5,262.0,5,0,0,support,low
1881,1.0,0.4,0.48,2,142.0,3,0,0,support,low
1882,1.0,0.09,0.89,6,282.0,4,0,0,support,low
1883,1.0,0.37,0.54,2,157.0,3,0,0,support,low
1884,1.0,0.87,0.91,5,228.0,5,0,0,support,low
1885,1.0,0.1,0.86,6,283.0,4,0,0,support,low
1886,1.0,0.11,0.86,6,286.0,4,0,0,support,low
1887,1.0,0.43,0.5,2,148.0,3,0,0,support,low
1888,1.0,0.1,0.81,6,245.0,4,0,0,support,low
1889,1.0,0.11,0.95,6,279.0,4,0,0,technical,low
1890,1.0,0.85,0.87,5,245.0,5,0,0,technical,low
1891,1.0,0.37,0.49,2,138.0,3,0,0,technical,low
1892,1.0,0.44,0.52,2,141.0,3,0,0,management,low
1893,1.0,0.1,0.83,7,302.0,5,0,0,IT,medium
1894,1.0,0.11,0.89,6,268.0,4,0,0,IT,medium
1895,1.0,0.87,0.88,5,240.0,5,0,0,IT,medium
1896,1.0,0.39,0.49,2,127.0,3,0,0,IT,medium
1897,1.0,0.1,0.94,7,264.0,4,0,0,IT,medium
1898,1.0,0.44,0.53,2,155.0,3,0,0,product_mng,medium
1899,1.0,0.4,0.49,2,143.0,3,0,0,product_mng,medium
1900,1.0,0.76,0.98,5,217.0,6,0,0,product_mng,medium
1901,1.0,0.46,0.55,2,147.0,3,0,0,product_mng,medium
1902,1.0,0.9,0.92,4,271.0,5,0,0,IT,medium
1903,1.0,0.85,0.87,4,273.0,5,0,0,RandD,medium
1904,1.0,0.1,0.78,5,285.0,4,1,0,RandD,medium
1905,1.0,0.43,0.49,2,131.0,3,0,0,RandD,high
1906,1.0,0.2,0.5,5,135.0,6,0,0,RandD,low
1907,1.0,0.81,0.92,5,239.0,5,0,0,RandD,medium
1908,1.0,0.83,0.85,5,237.0,5,0,0,marketing,medium
1909,1.0,0.14,0.75,4,277.0,5,1,0,sales,medium
1910,1.0,0.1,0.84,5,303.0,5,0,0,accounting,medium
1911,1.0,0.91,0.98,4,242.0,6,0,0,support,low
1912,1.0,0.37,0.57,2,158.0,3,0,0,technical,low
1913,1.0,0.42,0.57,2,147.0,3,1,0,management,low
1914,1.0,0.39,0.68,2,282.0,5,0,0,marketing,low
1915,1.0,0.39,0.54,2,154.0,3,0,0,marketing,low
1916,1.0,0.44,0.52,2,149.0,3,0,0,marketing,low
1917,1.0,0.37,0.45,2,149.0,3,0,0,sales,low
1918,1.0,0.39,0.53,2,146.0,3,0,0,sales,low
1919,1.0,0.72,0.94,4,258.0,5,0,0,sales,low
1920,1.0,0.37,0.49,2,148.0,3,0,0,sales,low
1921,1.0,0.82,0.94,5,236.0,5,0,0,sales,low
1922,1.0,0.42,0.52,2,134.0,3,0,0,sales,low
1923,1.0,0.59,1.0,2,155.0,5,0,0,sales,low
1924,1.0,0.82,0.86,5,257.0,5,0,0,sales,low
1925,1.0,0.73,0.97,6,189.0,2,0,0,sales,low
1926,1.0,0.78,0.66,3,164.0,3,0,0,sales,low
1927,1.0,0.09,0.95,6,271.0,4,0,0,sales,low
1928,1.0,0.1,0.97,6,280.0,4,0,0,sales,low
1929,1.0,0.45,0.46,2,149.0,3,0,0,sales,low
1930,1.0,0.83,0.81,5,219.0,5,0,0,sales,low
1931,1.0,0.43,0.51,2,128.0,3,0,0,sales,low
1932,1.0,0.4,0.47,2,128.0,3,0,0,sales,medium
1933,1.0,0.43,0.46,2,157.0,3,0,0,sales,medium
1934,1.0,0.78,0.93,4,225.0,5,0,0,sales,medium
1935,1.0,0.39,0.45,2,140.0,3,0,0,sales,medium
1936,1.0,0.11,0.97,6,310.0,4,0,0,accounting,medium
1937,1.0,0.36,0.52,2,143.0,3,0,0,accounting,medium
1938,1.0,0.36,0.54,2,153.0,3,0,0,accounting,medium
1939,1.0,0.1,0.79,7,310.0,4,0,0,hr,medium
1940,1.0,0.4,0.47,2,136.0,3,0,0,hr,medium
1941,1.0,0.81,0.85,4,251.0,6,0,0,hr,medium
1942,1.0,0.4,0.47,2,144.0,3,0,0,hr,medium
1943,1.0,0.09,0.93,6,296.0,4,0,0,technical,medium
1944,1.0,0.76,0.89,5,238.0,5,0,0,technical,high
1945,1.0,0.73,0.93,5,162.0,4,0,0,technical,low
1946,1.0,0.38,0.49,2,137.0,3,0,0,technical,medium
1947,1.0,0.72,0.84,5,257.0,5,0,0,technical,medium
1948,1.0,0.4,0.56,2,148.0,3,0,0,technical,medium
1949,1.0,0.91,0.99,5,254.0,5,0,0,technical,medium
1950,1.0,0.85,0.85,4,247.0,6,0,0,technical,low
1951,1.0,0.9,0.7,5,206.0,4,0,0,technical,low
1952,1.0,0.46,0.55,2,145.0,3,0,0,technical,low
1953,1.0,0.43,0.57,2,159.0,3,1,0,technical,low
1954,1.0,0.89,0.88,5,228.0,5,1,0,support,low
1955,1.0,0.09,0.81,6,257.0,4,0,0,support,low
1956,1.0,0.4,0.48,2,155.0,3,0,0,support,low
1957,1.0,0.76,0.83,6,293.0,6,0,0,support,low
1958,1.0,0.4,0.57,2,151.0,3,0,0,support,low
1959,1.0,0.37,0.48,2,160.0,3,0,0,support,low
1960,1.0,0.37,0.53,2,143.0,3,0,0,support,low
1961,1.0,0.11,0.96,6,280.0,4,0,0,support,low
1962,1.0,0.37,0.52,2,158.0,3,0,0,support,low
1963,1.0,0.09,0.89,7,310.0,4,0,0,support,low
1964,1.0,0.88,0.86,5,258.0,5,0,0,support,low
1965,1.0,0.84,0.94,5,262.0,5,0,0,technical,low
1966,1.0,0.1,0.98,6,265.0,4,0,0,technical,low
1967,1.0,0.41,0.47,2,143.0,3,1,0,technical,low
